datetime_UTC,lat,lon
2024.01.31 14:25:11,52.69752009090909,13.363844181818182
2024.01.31 14:25:12,52.69760327272727,13.363753545454545
2024.01.31 14:25:13,52.697686454545455,13.363662909090909
2024.01.31 14:25:14,52.69776963636364,13.363572272727273
2024.01.31 14:25:15,52.697852818181815,13.363481636363636
2024.01.31 14:25:16,52.697936,13.363391
2024.01.31 14:25:17,52.69801218181818,13.363294363636363
2024.01.31 14:25:18,52.698088363636366,13.363197727272727
2024.01.31 14:25:19,52.698164545454546,13.36310109090909
2024.01.31 14:25:20,52.698240727272726,13.363004454545454
2024.01.31 14:25:21,52.698316909090906,13.362907818181817
2024.01.31 14:25:22,52.69839309090909,13.362811181818183
2024.01.31 14:25:23,52.69846927272727,13.362714545454546
2024.01.31 14:25:24,52.69854545454545,13.36261790909091
2024.01.31 14:25:25,52.69862163636363,13.362521272727273
2024.01.31 14:25:26,52.69869781818182,13.362424636363636
2024.01.31 14:25:27,52.698774,13.362328
2024.01.31 14:25:28,52.69894836363636,13.362105454545455
2024.01.31 14:25:29,52.69912272727273,13.361882909090909
2024.01.31 14:25:30,52.69929709090909,13.361660363636364
2024.01.31 14:25:31,52.69947145454545,13.361437818181818
2024.01.31 14:25:32,52.699645818181814,13.361215272727273
2024.01.31 14:25:33,52.69982018181818,13.360992727272727
2024.01.31 14:25:34,52.699994545454544,13.360770181818182
2024.01.31 14:25:35,52.700168909090905,13.360547636363636
2024.01.31 14:25:36,52.70034327272727,13.360325090909091
2024.01.31 14:25:37,52.700517636363635,13.360102545454545
2024.01.31 14:25:38,52.700692,13.35988
2024.01.31 14:25:39,52.70116109090909,13.359274454545455
2024.01.31 14:25:40,52.70163018181818,13.358668909090909
2024.01.31 14:25:41,52.70209927272727,13.358063363636363
2024.01.31 14:25:42,52.70256836363636,13.357457818181818
2024.01.31 14:25:43,52.70303745454545,13.356852272727272
2024.01.31 14:25:44,52.703506545454545,13.356246727272728
2024.01.31 14:25:45,52.70397563636364,13.355641181818182
2024.01.31 14:25:46,52.70444472727273,13.355035636363636
2024.01.31 14:25:47,52.704913818181815,13.35443009090909
2024.01.31 14:25:48,52.70538290909091,13.353824545454545
2024.01.31 14:25:49,52.705852,13.353219
2024.01.31 14:25:50,52.705881818181815,13.353187636363636
2024.01.31 14:25:51,52.70591163636364,13.353156272727272
2024.01.31 14:25:52,52.70594145454545,13.353124909090909
2024.01.31 14:25:53,52.705971272727275,13.353093545454545
2024.01.31 14:25:54,52.70600109090909,13.353062181818181
2024.01.31 14:25:55,52.70603090909091,13.353030818181818
2024.01.31 14:25:56,52.70606072727273,13.352999454545454
2024.01.31 14:25:57,52.70609054545455,13.35296809090909
2024.01.31 14:25:58,52.706120363636366,13.352936727272727
2024.01.31 14:25:59,52.70615018181819,13.352905363636363
2024.01.31 14:26:00,52.70618,13.352874
2024.01.31 14:26:01,52.70625081818182,13.352827909090909
2024.01.31 14:26:02,52.70632163636364,13.352781818181818
2024.01.31 14:26:03,52.70639245454546,13.352735727272727
2024.01.31 14:26:04,52.70646327272728,13.352689636363635
2024.01.31 14:26:05,52.706534090909095,13.352643545454544
2024.01.31 14:26:06,52.706604909090906,13.352597454545455
2024.01.31 14:26:07,52.706675727272724,13.352551363636364
2024.01.31 14:26:08,52.70674654545454,13.352505272727273
2024.01.31 14:26:09,52.70681736363636,13.352459181818181
2024.01.31 14:26:10,52.70688818181818,13.35241309090909
2024.01.31 14:26:11,52.706959,13.352367
2024.01.31 14:26:12,52.707420727272726,13.352109545454544
2024.01.31 14:26:13,52.707882454545455,13.351852090909091
2024.01.31 14:26:14,52.70834418181818,13.351594636363636
2024.01.31 14:26:15,52.708805909090906,13.351337181818181
2024.01.31 14:26:16,52.709267636363634,13.351079727272726
2024.01.31 14:26:17,52.70972936363636,13.350822272727273
2024.01.31 14:26:18,52.71019109090909,13.350564818181818
2024.01.31 14:26:19,52.71065281818182,13.350307363636363
2024.01.31 14:26:20,52.71111454545454,13.350049909090908
2024.01.31 14:26:21,52.71157627272727,13.349792454545454
2024.01.31 14:26:22,52.712038,13.349535
2024.01.31 14:26:23,52.71220627272727,13.349386545454545
2024.01.31 14:26:24,52.712374545454544,13.34923809090909
2024.01.31 14:26:25,52.71254281818182,13.349089636363637
2024.01.31 14:26:26,52.71271109090909,13.348941181818182
2024.01.31 14:26:27,52.71287936363636,13.348792727272727
2024.01.31 14:26:28,52.71304763636364,13.348644272727272
2024.01.31 14:26:29,52.71321590909091,13.348495818181817
2024.01.31 14:26:30,52.713384181818185,13.348347363636362
2024.01.31 14:26:31,52.71355245454546,13.34819890909091
2024.01.31 14:26:32,52.71372072727273,13.348050454545454
2024.01.31 14:26:33,52.713889,13.347902
2024.01.31 14:26:34,52.713899090909095,13.347892909090909
2024.01.31 14:26:35,52.71390918181818,13.347883818181817
2024.01.31 14:26:36,52.713919272727274,13.347874727272727
2024.01.31 14:26:37,52.71392936363637,13.347865636363636
2024.01.31 14:26:38,52.713939454545454,13.347856545454546
2024.01.31 14:26:39,52.71394954545455,13.347847454545454
2024.01.31 14:26:40,52.71395963636363,13.347838363636363
2024.01.31 14:26:41,52.713969727272726,13.347829272727273
2024.01.31 14:26:42,52.71397981818182,13.347820181818182
2024.01.31 14:26:43,52.713989909090905,13.34781109090909
2024.01.31 14:26:44,52.714,13.347802
2024.01.31 14:26:45,52.713989909090905,13.34781109090909
2024.01.31 14:26:46,52.71397981818182,13.347820181818182
2024.01.31 14:26:47,52.713969727272726,13.347829272727273
2024.01.31 14:26:48,52.71395963636363,13.347838363636363
2024.01.31 14:26:49,52.71394954545455,13.347847454545454
2024.01.31 14:26:50,52.713939454545454,13.347856545454546
2024.01.31 14:26:51,52.71392936363637,13.347865636363636
2024.01.31 14:26:52,52.713919272727274,13.347874727272727
2024.01.31 14:26:53,52.71390918181818,13.347883818181817
2024.01.31 14:26:54,52.713899090909095,13.347892909090909
2024.01.31 14:26:55,52.713889,13.347902
2024.01.31 14:26:56,52.713899181818185,13.347909363636363
2024.01.31 14:26:57,52.71390936363637,13.347916727272727
2024.01.31 14:26:58,52.713919545454544,13.34792409090909
2024.01.31 14:26:59,52.71392972727273,13.347931454545455
2024.01.31 14:27:00,52.71393990909091,13.347938818181818
2024.01.31 14:27:01,52.713950090909094,13.34794618181818
2024.01.31 14:27:02,52.71396027272728,13.347953545454544
2024.01.31 14:27:03,52.71397045454546,13.347960909090908
2024.01.31 14:27:04,52.71398063636364,13.347968272727272
2024.01.31 14:27:05,52.71399081818182,13.347975636363635
2024.01.31 14:27:06,52.714001,13.347983
2024.01.31 14:27:07,52.71401390909091,13.347996545454544
2024.01.31 14:27:08,52.71402681818182,13.34801009090909
2024.01.31 14:27:09,52.71403972727273,13.348023636363635
2024.01.31 14:27:10,52.71405263636364,13.348037181818182
2024.01.31 14:27:11,52.714065545454545,13.348050727272726
2024.01.31 14:27:12,52.71407845454546,13.348064272727273
2024.01.31 14:27:13,52.71409136363636,13.348077818181817
2024.01.31 14:27:14,52.714104272727276,13.348091363636364
2024.01.31 14:27:15,52.71411718181818,13.348104909090909
2024.01.31 14:27:16,52.714130090909094,13.348118454545455
2024.01.31 14:27:17,52.714143,13.348132
2024.01.31 14:27:18,52.71416318181818,13.348161
2024.01.31 14:27:19,52.714183363636366,13.34819
2024.01.31 14:27:20,52.714203545454545,13.348219
2024.01.31 14:27:21,52.714223727272724,13.348248
2024.01.31 14:27:22,52.71424390909091,13.348277
2024.01.31 14:27:23,52.71426409090909,13.348306000000001
2024.01.31 14:27:24,52.71428427272728,13.348335
